cid,text,author,time,votes,replies,sentiment,pos_score,neg_score,neu_score,compound_score,text_length
Ugy0p-KVAUUUYlTzqe54AaABAg.AJSt8in-IONAJTnVnXkN52,Ini siapa sih artisnya,@AkuGweHproud,20 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,22
UgyqGYgoJ4M94jkLbe94AaABAg.AJSleAKNp0gAJSuPX84h_D,Tobat,@wismapascasarjanaumy9184,1 hari yang lalu,2,,Netral,0.0,0.0,1.0,0.0,5
UgyqGYgoJ4M94jkLbe94AaABAg.AJSleAKNp0gAJSvQ8geg4Y,kata admin gobloh,@zonaboba,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,17
UgyqGYgoJ4M94jkLbe94AaABAg.AJSleAKNp0gAJSwQp4ENso,Kasian,@melania3109,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,6
UgyqGYgoJ4M94jkLbe94AaABAg.AJSleAKNp0gAJT0NDDzxhh,Ashu,@francogerial,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,4
UgyqGYgoJ4M94jkLbe94AaABAg.AJSleAKNp0gAJT0W3RR99y,"pak bowo , tolong tangkap admin nya pak",@wijayaadiputra-l5b,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,39
UgyqGYgoJ4M94jkLbe94AaABAg.AJSleAKNp0gAJT0dPqYVu1,iki opo,@hizkiarelopi,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,7
UgyqGYgoJ4M94jkLbe94AaABAg.AJSleAKNp0gAJT0n6zIlas,dimana mana ada mulu heran gue,@gerrynikol-f8g8y,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,30
Ugw14GQv2QsH5Ig5rwR4AaABAg.AJU4mPZKxcWAJUJoNvhd5w,Beda pertanyaan beda viewer jg bang 😅,@WingZero-v3c,16 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,37
Ugw14GQv2QsH5Ig5rwR4AaABAg.AJU4mPZKxcWAJUPKe5nYJ9,❤❤❤deddy lebih kelas.  denny pertanyaan kocak kayak anak kecil,@Mas_santoso,15 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,62
Ugw14GQv2QsH5Ig5rwR4AaABAg.AJU4mPZKxcWAJV7TtpryqH,Baru di bilangin timothy udah arogan lu broo,@milanorampi,8 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,44
UgwHQgtzlSqGOuyvJn14AaABAg.AJTJ76cRMcKAJTs1kn6Ttd,"2045 pak, klo thn 2450 kelamaan wkwkw",@shawnhavelaar,20 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,37
UgyRtfRe8_tq2_9RUnB4AaABAg.AJSpjuZVaiiAJSq-KJYK4F,up biar naik,@mancingperkoro7853,1 hari yang lalu,2,,Netral,0.0,0.0,1.0,0.0,12
UgyRtfRe8_tq2_9RUnB4AaABAg.AJSpjuZVaiiAJSrSv36ibp,Up,@unasagaming9972,1 hari yang lalu,2,,Netral,0.0,0.0,1.0,0.0,2
UgyRtfRe8_tq2_9RUnB4AaABAg.AJSpjuZVaiiAJStDnjtTju,Up,@AleyaHelya,1 hari yang lalu,2,,Netral,0.0,0.0,1.0,0.0,2
UgyRtfRe8_tq2_9RUnB4AaABAg.AJSpjuZVaiiAJStautJszj,Kamu ajak teman2 ke bupati/gubernur jangan sendiri,@counttallofdarkness6890,1 hari yang lalu,1,,Netral,0.0,0.0,1.0,0.0,50
UgyRtfRe8_tq2_9RUnB4AaABAg.AJSpjuZVaiiAJStoKYxlQV,Up,@evalupi2779,1 hari yang lalu,2,,Netral,0.0,0.0,1.0,0.0,2
UgyRtfRe8_tq2_9RUnB4AaABAg.AJSpjuZVaiiAJStt5ZOJD8,Up,@MariaKristina-e1u,1 hari yang lalu,1,,Netral,0.0,0.0,1.0,0.0,2
UgyRtfRe8_tq2_9RUnB4AaABAg.AJSpjuZVaiiAJStuL1b9g5,up,@shadowschan,1 hari yang lalu,1,,Netral,0.0,0.0,1.0,0.0,2
UgyRtfRe8_tq2_9RUnB4AaABAg.AJSpjuZVaiiAJSuU5AcqFK,Up,@chepthieani5509,1 hari yang lalu,2,,Netral,0.0,0.0,1.0,0.0,2
UgyRtfRe8_tq2_9RUnB4AaABAg.AJSpjuZVaiiAJSumpwTGps,Up,@jumihart8158,1 hari yang lalu,2,,Netral,0.0,0.0,1.0,0.0,2
UgyRtfRe8_tq2_9RUnB4AaABAg.AJSpjuZVaiiAJSv3EVTMtT,Up,@AriyaMada-s6q,1 hari yang lalu,1,,Netral,0.0,0.0,1.0,0.0,2
UgyRtfRe8_tq2_9RUnB4AaABAg.AJSpjuZVaiiAJSvxRGKJ6T,up,@azzelole,1 hari yang lalu,1,,Netral,0.0,0.0,1.0,0.0,2
UgyRtfRe8_tq2_9RUnB4AaABAg.AJSpjuZVaiiAJSwxezHimF,Up,@RDHSGAMERS,1 hari yang lalu,1,,Netral,0.0,0.0,1.0,0.0,2
UgyRtfRe8_tq2_9RUnB4AaABAg.AJSpjuZVaiiAJSxXqmw2OU,Up,@jefryparapak4887,1 hari yang lalu,1,,Netral,0.0,0.0,1.0,0.0,2
UgyRtfRe8_tq2_9RUnB4AaABAg.AJSpjuZVaiiAJSyF_FI1ni,UP,@MaiXin__1218,1 hari yang lalu,1,,Netral,0.0,0.0,1.0,0.0,2
UgyRtfRe8_tq2_9RUnB4AaABAg.AJSpjuZVaiiAJSzPVlV01E,Support,@AdikQeqa,1 hari yang lalu,1,,Positif,1.0,0.0,0.0,0.4019,7
UgyRtfRe8_tq2_9RUnB4AaABAg.AJSpjuZVaiiAJSzY2TuJNU,Up,@mamasyifashofaa2622,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,2
UgyRtfRe8_tq2_9RUnB4AaABAg.AJSpjuZVaiiAJT-RwcvZbl,UP,@cahayaangelina4015,1 hari yang lalu,1,,Netral,0.0,0.0,1.0,0.0,2
UgyRtfRe8_tq2_9RUnB4AaABAg.AJSpjuZVaiiAJT-q_ryWqq,Up up up,@SweetAndSweetYouTubeChannel,1 hari yang lalu,1,,Netral,0.0,0.0,1.0,0.0,8
UgyRtfRe8_tq2_9RUnB4AaABAg.AJSpjuZVaiiAJT0hbd7t8Q,Up,@Sunarti-r6o,1 hari yang lalu,1,,Netral,0.0,0.0,1.0,0.0,2
UgyRtfRe8_tq2_9RUnB4AaABAg.AJSpjuZVaiiAJT25Ij5e5i,Up,@RenyKristiana,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,2
UgyRtfRe8_tq2_9RUnB4AaABAg.AJSpjuZVaiiAJT6xejHICL,Up,@HariYadi-o3y,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,2
UgyRtfRe8_tq2_9RUnB4AaABAg.AJSpjuZVaiiAJTB5ut06E-,UP,@EFR29Healer,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,2
UgyRtfRe8_tq2_9RUnB4AaABAg.AJSpjuZVaiiAJTVPCJtleW,Up,@rahasiabree8954,23 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,2
UgyRtfRe8_tq2_9RUnB4AaABAg.AJSpjuZVaiiAJTVPje8PeD,Up,@rahasiabree8954,23 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,2
UgyRtfRe8_tq2_9RUnB4AaABAg.AJSpjuZVaiiAJTVQ52kqJg,Up,@rahasiabree8954,23 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,2
UgyRtfRe8_tq2_9RUnB4AaABAg.AJSpjuZVaiiAJTW6MqaAIB,UP,@callmechadell3003,23 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,2
UgwBiBWwbIcEiSXcVXF4AaABAg.AJSpfRlA4U8AJSrenaXwy2,Yoii ajak ngobrol biar keliatan😅,@andhyvinalty2913,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,32
UgwBiBWwbIcEiSXcVXF4AaABAg.AJSpfRlA4U8AJSv0MrAhks,emang berani dia? huaaaaah,@ishariyanto627,1 hari yang lalu,1,,Netral,0.0,0.0,1.0,0.0,26
UgwBiBWwbIcEiSXcVXF4AaABAg.AJSpfRlA4U8AJSyJlXMupc,mau bahas apa?,@extxertaz8383,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,14
UgwBiBWwbIcEiSXcVXF4AaABAg.AJSpfRlA4U8AJSyowC6PdX,"2029, Fufufafah RI 1 😊😊😊",@rizal4372,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,24
UgwBiBWwbIcEiSXcVXF4AaABAg.AJSpfRlA4U8AJT6CdZs1W1,Pak Jokowi the best presiden,@AbdiPrayogi-b1f,1 hari yang lalu,0,,Positif,0.512,0.0,0.488,0.6369,28
UgwBiBWwbIcEiSXcVXF4AaABAg.AJSpfRlA4U8AJTCeocmMgz,Bener ni up😂,@FastlaneOto,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,12
UgwBiBWwbIcEiSXcVXF4AaABAg.AJSpfRlA4U8AJTv6mTqxzh,5menit kelar nanti wkwk,@awikwok212,19 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,23
Ugz0C51aXJbCDf1rQyF4AaABAg.AJSn3ZKNHTjAJSpxQCV61M,"maka dunia hancur, cuma pintar ngomong ga tau kerja....",@kakaeka690,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,55
Ugz0C51aXJbCDf1rQyF4AaABAg.AJSn3ZKNHTjAJSpyU-iz9Q,"𝗠𝗮𝗶𝗻 𝗰𝗿𝘆𝗽𝘁𝗼?
Jangan ya dek yaaaaa, pokonya jangan wkwkwkwk",@KOMENBEBAS-s8u,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,58
Ugz0C51aXJbCDf1rQyF4AaABAg.AJSn3ZKNHTjAJSqGrklZ3Y,"Yg kuat ngadepin netizen cuman timothy & kalimasada bro, yg lain pada udh kena mental/males duluan😂😂😂 netizen liat yg modelan timothy aja disamain dengan dony salamander & indra kenz itu😂😂😂",@WordFangsss48,1 hari yang lalu,6,,Netral,0.0,0.0,1.0,0.0,189
Ugz0C51aXJbCDf1rQyF4AaABAg.AJSn3ZKNHTjAJSuSv_77El,"Bro perasaan dia kaga ada buat lu nyuruh ke crypto itu mah hak masing-masing, cuma terimakasih aja gw sm dia,udah ubah pola pikir,banyak orang puji tuhan ,umrah ortu+ taun ini kurban 😂​ @KOMENBEBAS-s8u ",@aditardiansyah-f7h,1 hari yang lalu,0,,Positif,0.083,0.0,0.917,0.4404,202
Ugz0C51aXJbCDf1rQyF4AaABAg.AJSn3ZKNHTjAJSvIoThZek," @WordFangsss48 asli miris bro, bad impact nya sampai sekarang. cape gw jelasin ke orang di comment section satu satu😭",@ObiHimahha,1 hari yang lalu,0,,Negatif,0.0,0.163,0.837,-0.5423,118
Ugz0C51aXJbCDf1rQyF4AaABAg.AJSn3ZKNHTjAJTBzyYUJAb,Bego bego​ @KOMENBEBAS-s8u ,@Netoraree,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,27
Ugz_Slvy6L3iJCJ8c7V4AaABAg.AJSsTomGxNjAJT5bGVPkxo,Knp hrs Felix? Emang ga ada ustadz yg lbh bijaksana?,@AbdiPrayogi-b1f,1 hari yang lalu,1,,Netral,0.0,0.0,1.0,0.0,52
Ugz_Slvy6L3iJCJ8c7V4AaABAg.AJSsTomGxNjAJT9nv7gGOr,"Kalo dalam konteks ini seperti dua mata pedang. Tergantung lagi kepada individu nya. Banyak kasus pemimpin agama dalam ruang lingkup pendidikan malah cabul. Memang harus di gali dulu tendensinya kemana, kenapa org tua mereka bisa mendoktrin anak anaknya agar menjadi pemimpin agama",@alabror6445,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,281
UgwqGUw0oxDGmA0t2yp4AaABAg.AJSky7UmAnWAJSmT686ImM,Inspirasi itu hanya Nabi Muhammad bro,@Tdmaphpe,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,37
UgwqGUw0oxDGmA0t2yp4AaABAg.AJSky7UmAnWAJSnKJyXEdE,​ @Tdmaphpe mungkin Kristen dia bang,@sonyimanuel7683,1 hari yang lalu,1,,Netral,0.0,0.0,1.0,0.0,36
UgwqGUw0oxDGmA0t2yp4AaABAg.AJSky7UmAnWAJStOnCALB2,gak nyambung yg dibahas keuangan bukan agama ​ @Tdmaphpe ,@sastra330,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,57
UgwqGUw0oxDGmA0t2yp4AaABAg.AJSky7UmAnWAJStTXcq_n_,"​ @sonyimanuel7683 gua muslim, ada masalah?",@mbakalifa,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,43
UgwqGUw0oxDGmA0t2yp4AaABAg.AJSky7UmAnWAJTB2Sc7Zxq,​ @Tdmaphpe pedo + istri banyak gitu apa yg mau di jadiin inspirasi 😂,@codename6969A,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,69
Ugykf396ot7voQm_RXp4AaABAg.AJTYIoukRL-AJTgjsjWkse,"Bandingkan kok org ,diri sendiri dong😂",@mayogaananda,21 jam yang lalu,1,,Netral,0.0,0.0,1.0,0.0,38
Ugykf396ot7voQm_RXp4AaABAg.AJTYIoukRL-AJTgyurFX7j,Contoh orang yg di omongin om ded kmren kan ini 😂😂😂😂,@dwis3123,21 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,52
UgxwOX1iN6s5S4ihgMp4AaABAg.AJT_-c_pGWIAJTcPtYeFrH,Ce aku mau Tanya boleh minta no wa nya,@EvyDiana-u1y,22 jam yang lalu,2,,Negatif,0.0,0.216,0.784,-0.296,38
UgxwOX1iN6s5S4ihgMp4AaABAg.AJT_-c_pGWIAJTcRJsk64M,Lei tinwa ketoho,@EvyDiana-u1y,22 jam yang lalu,2,,Netral,0.0,0.0,1.0,0.0,16
UgxwOX1iN6s5S4ihgMp4AaABAg.AJT_-c_pGWIAJToY3dPRcW,"Bolehkah minta no.hp
Utk bs bljr cara inves lewat bitcoins",@nahwaaulia,20 jam yang lalu,1,,Netral,0.0,0.0,1.0,0.0,58
UgxwOX1iN6s5S4ihgMp4AaABAg.AJT_-c_pGWIAJTtOMiCLP-,​ @nahwaaulia terakhir pak...😅😅salah ketik buka. Leng😅,@larazthatiiechanel79,19 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,54
UgzpQB1c4-ixm6Qei5R4AaABAg,"Klo diperhatikan dgn teliti...
 
1.yg 1 ngebet anggap semua tujuan seseorg itu hrs ada benefit secara materil buat diri sendiri.... Walaupun uda berulang kali disebutkan tamunya concernnya ""dia cenderung utk berbagi"" 
Dan 1nya berbagi klo ada benefitnya... Berbeda mental!!! 

2. Yg 1 keliatan expert diurusan kesehatan. 
Dan 1nya sangat expert di urusan pasar keuangan global dan teknologi AI.",@cherryrryyy5092,5 jam yang lalu,2,,Positif,0.066,0.0,0.934,0.5962,394
Ugxy6H2nmqRKu3EI_B54AaABAg,"Bang, gue guru nih, siap bantuin urusan pendidikan, tapi gue terikat dengan kerjaan juga. 

Tapi, pengen banget berjuang sama elo. 

Gue tahu, dunia pendidikan itu ashole banget, lebih suram dari dunia apapun. Tapi, ga banyak orang ngeuh karena ketutup dengan sucinya pendidikan, orang2 takut nge kritik. 

Kalau boleh, ngobrol-ngobrol aja dulu bang.",@imenkkelana7786,1 hari yang lalu,32,3.0,Netral,0.0,0.0,1.0,0.0,350
UgzCuQzI7JgimVbP6VJ4AaABAg,"Timoty berbagai Versi dr POV saya:
------------------------------------
- podcast Helmi Yahya layaknya orang tua dengan berbagai pengalaman
- podcast Ferry Irwandi layaknya anak muda brilian yang sedang sharing knowledge dgn disiplin ilmu dan background masing2
- podcast dr. Tirta bincang ringan namun berisi
- podcast close the door korek sisi pribadi yg dalam dr seorang timoty (layaknya kakak yang nanyain adheknya)
- podcast Denny Sumargo mendengungkan gosip yg beredar 

Bagi saya yang paling favorite sama Helmi Yahya sih, orang tua banget soalnya 👍🏻👍🏻👍🏻👍🏻",@okigalery8065,20 jam yang lalu,12,1.0,Positif,0.071,0.0,0.929,0.7003,563
UgygY176To7CrCuvI454AaABAg,"terlepas dari omongan arogan biar cepet naik, beliau ini punya misi yang baik mencerdaskan kehidupan bangsa. lanjutkan bro.",@ridwanbudiii,9 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,123
Ugx8q3yXilbNLY8Y4et4AaABAg,"Kata ""Pride"" dalam bahasa Indonesia adalah ""Kebanggaan"" dan dalam bahasa Arab adalah ""Farh"". Sifat inilah yang menjatuhkan Qarun dan kekayaannya tenggelam ke dalam bumi. [Al Qashash:76]",@ruliirwansyah8903,1 hari yang lalu,17,2.0,Netral,0.0,0.0,1.0,0.0,185
UgxLrKz8TlYIuQflolN4AaABAg,18:52... mimpi gua pingin beresin pendidikan Indonesia..That awesome,@hendrahakam123,1 hari yang lalu,7,,Positif,0.369,0.0,0.631,0.6249,68
UgyZzJxUwIIKR1-yZeB4AaABAg,"Gue ngajar di Maluku sumpah Fasilitas kaga ada bjir.. Toilet ga memadai, bener banyak kerbau sapi dll, sedangkan dana nya dari kepsek minim buat gaji guru honorer.. Gw sebagai honorer kaget cuy digaji 250k perbulan, tapi dibayar 3 bulan sekali.. 
Gimana mau semangaat ngajar wadidaww 😊 bener jadi pahlawan tanpa tanda jasa",@finachoyrunnisak23,1 hari yang lalu,12,1.0,Positif,0.052,0.0,0.948,0.4019,322
Ugz7c0MPPaveryeNNpN4AaABAg,"Ya allah banyakin org org kaya mereka di Indonesia, mereka yg perduli sama Indonesia❤",@melonkuning3252,6 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,85
UgzbFgXSHTeOclAfLgB4AaABAg,ABSEN SEBELUM JUTAAN👇🏻,@DJWotaRemixer,1 hari yang lalu,6,2.0,Netral,0.0,0.0,1.0,0.0,22
UgxhSMzLs_O7cxZb9oB4AaABAg,"Seharusnya MUI hadir untuk mengharamkan ""miskin pentingin beli rokok daripada telur buat keluarga"", bukan malah haramin vasektomi di jawa barat. Masa iya udah 2025 masih aja tema nya ""babi itu haram"" & ""ngomong natal ke non muslim itu haram"",  hal yang itu itu aja dan ga relate kondisi sekarang. Harusnya udah di fase lebih maju mengharamkan ""lahirin anak tapi ga diurus = haram"".",@bennysoehardi1599,1 hari yang lalu,32,7.0,Netral,0.0,0.0,1.0,0.0,381
UgwEI50GRK8MO_7m3KB4AaABAg,"Musuh Timothy itu mafia judol dan bank². Anak muda mulai melek teknologi dan crypto sekarang judol sepi gara² Timothy narik paksa anak muda untuk melek investasi yang bener baik itu crypto, saham Amerika dan ilmu❤",@Sarjana_Kehidupan,1 hari yang lalu,9,,Netral,0.0,0.0,1.0,0.0,213
UgziRLGHiyUnAhdwo9l4AaABAg,"Berbuat baik aja sesusah itu.. semoga makin banyak anak muda yang berpikir memajukan pendidikan di Indonesia, semua anak punya hak yang sama dalam hal pendidikan.",@er2789,1 jam yang lalu (diedit),0,,Positif,0.108,0.0,0.892,0.4404,162
UgybBne1XFyFwLREnBJ4AaABAg,Gua ngga paham kenapa kalian menghujat orang yang memberikan kalian sebuah ilmu?,@SkenaWkwkw,1 hari yang lalu,25,26.0,Netral,0.0,0.0,1.0,0.0,80
UgzsdmzL_opCzYeOk6B4AaABAg,"14:18 pantes kalo ada postingan tentang anak ini komen"" nya bikin geli, , buzzer yang di organisir toh main nya.",@JionSianturi,1 hari yang lalu,13,8.0,Netral,0.0,0.0,1.0,0.0,112
UgwVEL_UQjEHkAspDhB4AaABAg,Pintar 👏👏,@iwanmanik2365,1 hari yang lalu,4,,Netral,0.0,0.0,1.0,0.0,9
Ugx0B6OCEPo6L26XGEh4AaABAg,Di suport Om program nya Timoty untuk pemerataan pendidikan yg lebih berkualitas Om,@kristantosn1136,2 jam yang lalu,1,,Netral,0.0,0.0,1.0,0.0,83
Ugy6QxOwPbU_2stwY7F4AaABAg,Wkwkw bener kan farming atensi😂❤,@habiburahmanelshirazy7868,1 hari yang lalu,8,1.0,Netral,0.0,0.0,1.0,0.0,32
UgwJaNu7TLzQrVz_1Gp4AaABAg,The best 👍.,@HarrySaputra-k7y,1 hari yang lalu,11,,Positif,0.677,0.0,0.323,0.6369,11
Ugx_P212MX06YeXiW-Z4AaABAg,the best mentor🔥,@ekafk3917,1 hari yang lalu,5,,Positif,0.677,0.0,0.323,0.6369,16
Ugy8OVyR_PxKhLcF-0V4AaABAg,Semoga makin banyak anak-anak muda yg berfikir begini,@3djenggokeluyuran,9 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,53
Ugxy6H2nmqRKu3EI_B54AaABAg.AJSu-qjvjp2AJT2PHNaTdH,guru negri mah kadang miris bang wkwkw,@bagusprastv3847,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,38
Ugxy6H2nmqRKu3EI_B54AaABAg.AJSu-qjvjp2AJT3Pxdw7N2,Lebih baik sekolah gratis daripada makan siang gratis.,@curvanordarema-8686,1 hari yang lalu,1,,Positif,0.286,0.0,0.714,0.1027,54
Ugxy6H2nmqRKu3EI_B54AaABAg.AJSu-qjvjp2AJT9OdhnHS-,Ya perbaiki aja pendidikan d sekitar lu bro,@pipipchannel54,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,43
UgzCuQzI7JgimVbP6VJ4AaABAg.AJTpGCZ_tFAAJTqnF3joHf,"Yup TOP Komen,,Emang yg REAL paling Berbobot,edukasi+knowledge di PDCast Helmy+DC👍dan Salutnya dia bs mengukur+mengimbangi Knowledge tanpa Merendahkan Host nya💯maka nya di Densu terkesan lbh bnyak Ngegosip,soalnya Knowledge Hostnya belum bs mumpuni jauh,,berbeda dgn pak Helmy+DC💯",@andtriple8179,20 jam yang lalu,1,,Positif,0.069,0.0,0.931,0.368,280
Ugx8q3yXilbNLY8Y4et4AaABAg.AJTNhZBbbY3AJTZ9L137b1,kesombongan tiada tara,@barbatos198,23 jam yang lalu,1,,Netral,0.0,0.0,1.0,0.0,22
Ugx8q3yXilbNLY8Y4et4AaABAg.AJTNhZBbbY3AJTqiTanmGd,"Selalu menekan kan saya sudah mulai dari usia 15 tahun, seperti yang di depannya itu belum ada apa apa nya di banding dia",@AjooPraysitorus,20 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,121
UgyZzJxUwIIKR1-yZeB4AaABAg.AJTEkYMfxu_AJTJFICCNqj,Gaji 250 ribu... Apakah gak mendingan kerja di kantor2 mba,@alvianvian2846,1 hari yang lalu,1,,Netral,0.0,0.0,1.0,0.0,58
UgzbFgXSHTeOclAfLgB4AaABAg.AJSl0iIeNiUAJSlwtxHWFU,Knp harus absen,@Amzarfachroza,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,15
UgzbFgXSHTeOclAfLgB4AaABAg.AJSl0iIeNiUAJSmQ6EjFQx,Ini kan hari Selasa woy,@kembangmakmur6951,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,23
UgxhSMzLs_O7cxZb9oB4AaABAg.AJT3WgVA6t5AJTP4u99wBe,Sayangnya mayoritas mereka kualitas pikirannya ga sampe sana bro.,@lilisfauziyah771,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,65
UgxhSMzLs_O7cxZb9oB4AaABAg.AJT3WgVA6t5AJTQ4Wcnik_,"Saya relate sama cerita tentang anak di NTT yang Ayahnya lebih memilih membeli rokok dari pada membayar untuk uang sekolah, kejadian serupa juga pernah terjadi pada saya, kebetulan saya tinggal di daerah terpencil di Kab. Tana Toraja, ( Bukan Kotanya) tapi daerah pinggiran yang bahkan jalan aspal dan jaringan 2G saja tidak ada.

Suatu hari ketika SMP dan akan membayar uang sekolah ( yah pada saat itu gk banyak juga hanya 30rb ) , dan sudah nunggal 2 bulan , saya yg anak broken home, di titip orang tua yg gak mampu sekolahin di kota agar tinggal bersama nenek di kampung, karena sudah di tagih oleh sekolah , maka saya mencoba untuk bilang ke keluarga ,yaitu Nenek saya untuk membantu agar membayar SPP , tapi dengan tegas Nenek berkata ""Tidak Ada Uang, Nanti saja baru bayar"", lalu saya juga dengan mencoba mengerti kondisi Nenek saya , saya pergi mencari pekerjaan yaitu mencangkul di sawah guru saya ( 30rb sehari jam 6 pagi - 6 sore ), agar bisa membayar uang SPP. 

Kecewanya saya , selang beberapa hari ada acara kematian dari keluarga ( Gak dekat2 amat ), tapi dulu kyknya pernah ikut nyumbang Kerbau ( adat  Toraja kalau org mati disumbang kerbau atau Babi ) , saya kaget , Nenek saya juga membawa kerbau yg baru di belinya 😢, dari sini saya sempat bertanya ,kenapa ketika saya orang yg masih hidup ini butuh uang , tidak ada sama sekali, tetapi ketika orang yg sudah mati ,tiba2 ada uang dari berbagai penjuru yg nyumbang. Artinya ketika kita telah tiada barulah kita diberikan hal2 yg sudah tidak bisa lagi kita nikmati, kenapa bukan ketika kita masih hidup , yah mungkin sudah adatnya 🙂‍↕️.

Dari sini saya sudah berkesimpulan , saya harus mandiri dan mulai dari situ saya sekolah dengan biaya sendiri, sekarang saya punya 1 anak dan akan lahir lagi anak saya 1 kemungkinan dibulan 11 ini , saya juga bisa membeli HP impian saya walaupun bukan hp mahal yaitu poco x6 pro , mulus, pemakaian 6 bulan nominus 3,6 jt minat japri, butuh buat lahiran anak",@kolissuryanto-hm1wc,1 hari yang lalu,0,,Negatif,0.006,0.017,0.977,-0.5719,1965
UgxhSMzLs_O7cxZb9oB4AaABAg.AJT3WgVA6t5AJTSChIkQIe,lu atur agama lu aja ga usah atur2 agama orang,@iyancupliz,1 hari yang lalu,1,,Netral,0.0,0.0,1.0,0.0,46
UgxhSMzLs_O7cxZb9oB4AaABAg.AJT3WgVA6t5AJTSGas4Hws,"Lah?  Bukannya menelantarkan anak uda jelas haram dari dulu? Itu masuk ke dzalim, Gimana sih 😂",@qurrota12,1 hari yang lalu,1,,Netral,0.0,0.0,1.0,0.0,94
UgxhSMzLs_O7cxZb9oB4AaABAg.AJT3WgVA6t5AJTZRegwRTL," @qurrota12 lahirin anak banyak dalam kondisi miskin, ga bisa urus akhirnya banyak tidak berpendidikan dan terus jadi rantai kemiskinan.",@bennysoehardi1599,23 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,136
UgxhSMzLs_O7cxZb9oB4AaABAg.AJT3WgVA6t5AJT_CJT1P7R,"​ @bennysoehardi1599  lah? Kan emang dari dulu hukumnya wajib menafkahi anak istri, klo ga dilakukan kan berarti dosa, haram, ngapain elo komen panjang kali lebar kali tinggi? Hukumnya dari dulu emang gitu, ya emang ga boleh menelantarkan anak, yg bilang boleh itu siapa? 😂😂🤣🤣🤣 apaan sih ni orang",@qurrota12,22 jam yang lalu,1,,Netral,0.0,0.0,1.0,0.0,296
UgxhSMzLs_O7cxZb9oB4AaABAg.AJT3WgVA6t5AJT_a1jI8Du,"Yg bilang menelantarkan anak itu siapa? MUI? Emang MUI perna memberi pernyataan kaya gitu? Ngasi fatwa kaya gitu? C'mon, elo harus ngasi bukti klo MUI  MEMBOLEHKAN MENELANTARKAN ANAK 😂 jadi vasektomi HARAM, MENELANTARKAN ANAK JUGA HARAM, KENAPA SI ORANG2 INI 😂😂🤣🤣🤣",@qurrota12,22 jam yang lalu,1,,Netral,0.0,0.0,1.0,0.0,264
UgybBne1XFyFwLREnBJ4AaABAg.AJSmrvD-wbsAJSoelxafGo,ilmu apa?,@Oyrrr,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,9
UgybBne1XFyFwLREnBJ4AaABAg.AJSmrvD-wbsAJSopWoLB19,11 12 ama indra kenz soalnya 😂,@VadDaud,1 hari yang lalu,3,,Netral,0.0,0.0,1.0,0.0,30
